3/11/2017	Jackie	7:00		Pablo Larraín	Natalie Portman, John Hurt, Peter Sarsgaard 	“Extraordinary in its piercing intimacy and lacerating in its sorrow…” (Hollywood Reporter) Jackie is a shattering portrayal of Jackie Kennedy in the days just after her husband’s assassination.  “Portman flutters like a sail in a brisk wind. She is scattered, tense, wrecked and compellingly defiant in the face of those who would have her act a certain way.” (Time Out)	2016	Yes	1	40	Chile/France/USA	no				foxsearchlight.com/jackie	DCP
3/11/2017	City of Lost Children, The	9:20		Jean-Pierre Jeunet and Marc Caro	Ron Perlman, Daniel Emilfork, Judith Vittet	This bizarre adult fairy tale by the directors of Delicatessen is set in a grungy future where a whacked-out inventor steals children’s dreams. Featuring a cast of freaks—six identical court jester clones, a gang of cyclopses, a talking brain, and a pair of evil Siamese twins, among others—this film is sure to tickle the absurdist in everyone. In French and Cantonese.	1995	Yes	1	51	France/Germany/Spain	no			Yes		35mm
3/12/2017	18th Animation Show of Shows	4:30										yes			0	-186.5	0
3/12/2017	Being 17	7:00		André Téchiné	Sandrine Kiberlain, Kacey Mottet Klein, Corentin Fila	Two boys who loathe one another suddenly end up living under one roof. Director/writer Téchiné (Wild Reeds) teams up with co-writer Sciamma (Girlhood) to depict “the awakening of gay adolescent desire and self-knowledge in this drama set in the French Pyrenees… an ultra-naturalistic slice of rocky adolescent life that combines violence and sensuality, wrenching loss and tender discovery.” (Hollywood Reporter)	2016	Yes	1	56	France	no			Yes	strandreleasing.com/films/being-17	DCP
3/14/2017	About Elly	7:00		Asghar Farhadi	Golshifteh Farahani, Taraneh Alidoosti, Shahab Hosseini	A seaside reunion of old college friends turns into a series of deceptions and revelations when one afternoon Elly (a friend of a friend brought along for a blind date) suddenly vanishes. Seemingly trivial lies, which started accumulating from the moment the group arrived at the seashore, unexpectedly swing round and come back full force. “Outstanding. A subtle psychological thriller." (The Guardian)	2009	Yes	1	59	Iran	yes			Yes	cinemaguild.com/theatrical/aboutelly.html	35mm
3/15/2017	Chocolat	7:00		Claire Denis	Isaach de Bankole, Giulia Boschi	Based on her childhood experiences in Africa, Denis’s acclaimed debut centers on a young French girl; her colonial-official father; her beautiful, restless mother; and their handsome house servant Protée (de Bankolé). A grounded airplane brings a group of outsiders who upset the household’s precarious equilibrium. “A film of infinite delicacy.” (Roger Ebert)	1988	Yes	1	45	France	no			Yes		35mm
3/16/2017	Cameraperson	7:00		Kirsten Johnson		"These are the images that have marked me and leave me wondering still”: cinematographer Kirsten Johnson (Citizenfour, The Invisible War, Darfur Now) dives into a quarter century of footage to construct a memoir of her work. “…a remarkable document about the creative process in the service of a specific goal. It may even tap into a richer vein: what it’s like to live on planet Earth.” (The Guardian)	2016	Yes	1	42	USA	no				janusfilms.com/films/1822	
3/16/2017	Tampopo	9:15		Juzo Itami	Tsutomo Yamazaki, Nobuko Miyamoto, Koji Yakusho	“Jûzô Itami's Tampopo is a gastro-lucid, pygmalion-esque "Ramen-Western"--a visual, culinary cornucopia where food, life, death, and sex simmer into one singular broth.” (Cinefamily)	1986	Yes	1	54	Japan	no			Yes	janusfilms.com	DCP
3/17/2017	Tampopo	7:00		Juzo Itami	Tsutomo Yamazaki, Nobuko Miyamoto, Koji Yakusho	“Jûzô Itami's Tampopo is a gastro-lucid, pygmalion-esque "Ramen-Western"--a visual, culinary cornucopia where food, life, death, and sex simmer into one singular broth.” (Cinefamily)	1986	Yes	1	54	Japan	no			Yes	janusfilms.com	DCP
3/17/2017	Clockwork Orange, A	9:30		Stanley Kubrick	Malcolm McDowell	Adapted from Anthony Burgess’s 1962 novel, Stanley Kubrick’s classic is set in a vaguely socialist future and depicts a dreary, Orwellian England overcome by roving gangs of teenage thugs.  Gang-leader Alex, after assorted crimes, is finally apprehended and quite forcibly, most inhumanely set on the painfully straight and narrow.	1971	Yes	2	17	UK/USA	no					35mm
3/18/2017	Sing	2:00		Garth Jennings, Christophe Lourdelet	Matthew McConaughey, Reese Witherspoon, Seth MacFarlane	A koala named Buster Moon has one final chance to restore his once-grand theater to its former glory by producing the world's greatest singing competition. Recommended for ages 6+	2016	Yes	1	48	USA	no			No	singmovie.com	DCP
3/18/2017	Tampopo	7:00		Juzo Itami	Tsutomo Yamazaki, Nobuko Miyamoto, Koji Yakusho	“Jûzô Itami's Tampopo is a gastro-lucid, pygmalion-esque "Ramen-Western"--a visual, culinary cornucopia where food, life, death, and sex simmer into one singular broth.” (Cinefamily)	1986	Yes	1	54	Japan	no			Yes	janusfilms.com	DCP
3/18/2017	Clockwork Orange, A	9:30		Stanley Kubrick	Malcolm McDowell	Adapted from Anthony Burgess’s 1962 novel, Stanley Kubrick’s classic is set in a vaguely socialist future and depicts a dreary, Orwellian England overcome by roving gangs of teenage thugs.  Gang-leader Alex, after assorted crimes, is finally apprehended and quite forcibly, most inhumanely set on the painfully straight and narrow.	1971	Yes	2	17	UK/USA	no					35mm
3/19/2017	Sing	4:30		Garth Jennings, Christophe Lourdelet	Matthew McConaughey, Reese Witherspoon, Seth MacFarlane	A koala named Buster Moon has one final chance to restore his once-grand theater to its former glory by producing the world's greatest singing competition. Recommended for ages 6+	2016	Yes	1	48	USA	no			No	singmovie.com	DCP
3/21/2017	Idol, The	7:00		Hany Abu-Assad	Tawfeek Barhom, Kais Attalah, Hiba Attalah	Mohammed Assaf and his sister Nour, are aspiring musicians living in Gaza with a dream to compete on the TV show "Arab Idol.” Auditions for the most popular show in the Arab world are being held in Cairo, but borders are closed. It might take them a lifetime to get there but, as Mohammed will find out, some dreams are worth living for.	2016	Yes	1	35	Palestine	yes			Yes	adoptfilms.com/the-idol/	DCP
3/22/2017	White Material	7:00		Claire Denis	Isabelle Huppert, Christopher Lambert, Isaach De Bankolé	The ever-provocative Claire Denis returns with a harrowing tale of French colonial Africa. The personal and the political collide as coffee plantation owner Maria (Isabelle Huppert) struggles to maintain her pride amid a civil war closing in at all sides. Christopher Lambert (the Highlander himself!) also delivers a peak performance. The film’s jagged narrative reflects its setting and leaves us with a violent tale of psychological upheaval. If you see only one French film this year, make it this.	2009	Yes	1	46	France	no			Yes	ifcfilms.com/uncategorized/white-material	35mm 'Scope
3/23/2017	Duck Soup	7:00		Leo McCarey	The Marx Brothers, Margaret Dumont	Probably the most successful of all of the Marx Brothers’ films in terms of gaggery and timing, Duck Soup features Groucho, Chico, Harpo, and Zeppo in some of their most famous roles, with Groucho playing Rufus T. Firefly, soon-to-be leader of the small country of Freedonia. 	1933	0	1	10	USA	no					
3/23/2017	Brazil	8:45		Terry Gilliam	Jonathan Pryce, Michael Palin, Robert De Nire	In this dark cult comedy classic Python alumnus Terry Gilliam looks at middle-class life in the near future, where a near-totalitarian government is breaking down.	1985	Yes	2	22	UK	no			No		DCP
3/24/2017	Duck Soup	7:00		Leo McCarey	The Marx Brothers, Margaret Dumont	Probably the most successful of all of the Marx Brothers’ films in terms of gaggery and timing, Duck Soup features Groucho, Chico, Harpo, and Zeppo in some of their most famous roles, with Groucho playing Rufus T. Firefly, soon-to-be leader of the small country of Freedonia. 	1933	0	1	10	USA	no					
3/24/2017	La La Land	8:45		Damien Chazelle	Emma Stone, Ryan Gosling	Written and directed by Academy Award nominee Damien Chazelle (Whiplash), La La Land tells the story of Mia, an aspiring actress, and Sebastian, a dedicated jazz musician, who are struggling to make ends meet in a city known for crushing hopes and breaking hearts. Set in modern day Los Angeles, this original musical about everyday life explores the joy and pain of pursuing your dreams.  	2016	Yes	2	8	USA	no				lalaland.movie	DCP 'Scope
3/25/2017	La La Land	7:00		Damien Chazelle	Emma Stone, Ryan Gosling	Written and directed by Academy Award nominee Damien Chazelle (Whiplash), La La Land tells the story of Mia, an aspiring actress, and Sebastian, a dedicated jazz musician, who are struggling to make ends meet in a city known for crushing hopes and breaking hearts. Set in modern day Los Angeles, this original musical about everyday life explores the joy and pain of pursuing your dreams.  	2016	Yes	2	8	USA	no				lalaland.movie	DCP 'Scope
3/25/2017	Brazil	9:45		Terry Gilliam	Jonathan Pryce, Michael Palin, Robert De Nire	In this dark cult comedy classic Python alumnus Terry Gilliam looks at middle-class life in the near future, where a near-totalitarian government is breaking down.	1985	Yes	2	22	UK	no			No		DCP
3/26/2017	La La Land	7:00		Damien Chazelle	Emma Stone, Ryan Gosling	Written and directed by Academy Award nominee Damien Chazelle (Whiplash), La La Land tells the story of Mia, an aspiring actress, and Sebastian, a dedicated jazz musician, who are struggling to make ends meet in a city known for crushing hopes and breaking hearts. Set in modern day Los Angeles, this original musical about everyday life explores the joy and pain of pursuing your dreams.  	2016	Yes	2	8	USA	no				lalaland.movie	DCP 'Scope
3/28/2017	As I Open My Eyes	7:00		Leyla Bouzid	Baya Medhaffer, Ghalia Benali, Montassar Ayari	In Tunis, a few months before the Arab Spring, Farah has just graduated from high school with familial expectations to become a doctor. But she doesn’t think the same way. She sings in a political rock band, enjoys getting drunk, and discovering her city by night against the will of her mother Hayet, who knows Tunisia and its dangers too well.	2015	Yes	1	42	France/Tunisia	no			Yes	docandfilm.com/en/cinema/as-i-open-my-eyes/	DCP
3/29/2017	Beau Travail (Rights Only)	7:00		Claire Denis	Denis Lavant, Michel Subor, Gregoire Colin	“Herman Melville meets the French Foreign Legion in the middle of the African desert in Beau Travail, a striking retelling of Billy Budd, The Sailor in a minimalist, strongly visual key.” (Variety)  	1999	Yes	1	30	France	no			Yes		35mm
3/30/2017	Art That Nature Makes: The Work of Rosamond Purcell	7:00		Molly Bernstein	Errol Morris	The film details acclaimed photographer Rosamund Purcell’s fascination with the natural world and insight into her unique way of recontextualizing objects both ordinary and strange into sometimes disturbing but always breathtaking imagery.	2016	Yes	1	15	USA	no					DCP
3/30/2017	Micmacs	9:20		Jean-Pierre Jeunet	Dany Boon, Dominique Pinon, André Dussollier, Jean-Pierre Marielle	A visually stunning, slapstick tale of revenge from the director of The City of Lost Children and Amelie. “Jeunet maintains a firm control of his dreamscape creation, drawing on influences as varied as Toy Story, Children of Paradise, and TV's Mission: Impossible.” (Entertainment Weekly)	2009	Yes	1	45	France	no			Yes	sonyclassics.com/micmacs	35mm 'Scope
3/31/2017	Beau Travail (Rights Only)	7:00		Claire Denis	Denis Lavant, Michel Subor, Gregoire Colin	“Herman Melville meets the French Foreign Legion in the middle of the African desert in Beau Travail, a striking retelling of Billy Budd, The Sailor in a minimalist, strongly visual key.” (Variety)  	1999	Yes	1	30	France	no			Yes		35mm
3/31/2017	Micmacs	9:00		Jean-Pierre Jeunet	Dany Boon, Dominique Pinon, André Dussollier, Jean-Pierre Marielle	A visually stunning, slapstick tale of revenge from the director of The City of Lost Children and Amelie. “Jeunet maintains a firm control of his dreamscape creation, drawing on influences as varied as Toy Story, Children of Paradise, and TV's Mission: Impossible.” (Entertainment Weekly)	2009	Yes	1	45	France	no			Yes	sonyclassics.com/micmacs	35mm 'Scope
4/11/2017	Our Heavenly Bodies	7:30	SAGE	Hanns Walter Kornblum			1925	No	1	32	Germany	yes					BluRay
4/12/2017	Pillow Book, The	7:00		Peter Greenaway	Vivian Wu, Ewan McGregor	The story of a calligrapher’s daughter who nurses a nostalgic obsession for a calligraphic lover.	1997	Yes	2	6	UK	no			Yes		BluRay
4/13/2017	Hidden Figures	7:00		Theodore Melfi	Taraji P. Henson, Octavia Spencer, Janelle Monáe	An inspiring true story about Katherine Johnson (Taraji P. Henson), Dorothy Vaughan (Octavia Spencer) and Mary Jackson (Janelle Monáe)—brilliant African-American women working at NASA, who served as the brains behind one of the greatest operations in history: calculating the launch of astronaut John Glenn into orbit, and guaranteeing his safe return.	2016	Yes	2	7	USA	no			No	foxmovies.com/movies/hidden-figures	DCP 'Scope
4/13/2017	Howl’s Moving Castle	9:40		Hayao Miyazaki	Chieko Baiso, Takuya Kimura	Miyazaki’s third masterpiece in a row following Princess Mononoke and Spirited Away, is an eye-popping allegory about war and its costs.	2004	Yes	1	59	Japan	no			Yes	gkids.tv	DCP
4/14/2017	Hidden Figures	7:00		Theodore Melfi	Taraji P. Henson, Octavia Spencer, Janelle Monáe	An inspiring true story about Katherine Johnson (Taraji P. Henson), Dorothy Vaughan (Octavia Spencer) and Mary Jackson (Janelle Monáe)—brilliant African-American women working at NASA, who served as the brains behind one of the greatest operations in history: calculating the launch of astronaut John Glenn into orbit, and guaranteeing his safe return.	2016	Yes	2	7	USA	no			No	foxmovies.com/movies/hidden-figures	DCP 'Scope
4/14/2017	Last Waltz, The	9:40		Martin Scorsese	Bob Dylan, Joni Mitchell, Eric Clapton, Emmylou Harris, Neil Young	Martin Scorsese takes his first crack at dealing with Dylan by documenting the final concert of Dylan’s former backing group in 1976.  The Band goes out in style with a superstar guest list, and Scorsese’s cinematography is a perfect frame for an inspired set of performances.  One of the definitive concert films of all time. 	1978	Yes	1	57	USA	no				parkcircus.com	DCP
4/15/2017	Howl’s Moving Castle	7:00		Hayao Miyazaki	Chieko Baiso, Takuya Kimura	Miyazaki’s third masterpiece in a row following Princess Mononoke and Spirited Away, is an eye-popping allegory about war and its costs.	2004	Yes	1	59	Japan	no			Yes	gkids.tv	DCP
4/15/2017	Metropolitan	9:30		Whit Stillman	Carolyn Farina, Taylor Nichols, Isabel Gillies	Stillman traces the existential and erotic preppy angst of a group of debutantes and their escorts who congregate in after-parties to analyze novels, trash the titled aristocracy, and fret about their impending downward mobility.	1990	Yes	1	38	USA	no				rialtopictures.com/catalogue/metropolitan	DCP
4/16/2017	Hidden Figures	4:30		Theodore Melfi	Taraji P. Henson, Octavia Spencer, Janelle Monáe	An inspiring true story about Katherine Johnson (Taraji P. Henson), Dorothy Vaughan (Octavia Spencer) and Mary Jackson (Janelle Monáe)—brilliant African-American women working at NASA, who served as the brains behind one of the greatest operations in history: calculating the launch of astronaut John Glenn into orbit, and guaranteeing his safe return.	2016	Yes	2	7	USA	no			No	foxmovies.com/movies/hidden-figures	DCP 'Scope
4/16/2017	Last Waltz, The	7:15		Martin Scorsese	Bob Dylan, Joni Mitchell, Eric Clapton, Emmylou Harris, Neil Young	Martin Scorsese takes his first crack at dealing with Dylan by documenting the final concert of Dylan’s former backing group in 1976.  The Band goes out in style with a superstar guest list, and Scorsese’s cinematography is a perfect frame for an inspired set of performances.  One of the definitive concert films of all time. 	1978	Yes	1	57	USA	no				parkcircus.com	DCP
4/18/2017	Metropolitan	7:00		Whit Stillman	Carolyn Farina, Taylor Nichols, Isabel Gillies	Stillman traces the existential and erotic preppy angst of a group of debutantes and their escorts who congregate in after-parties to analyze novels, trash the titled aristocracy, and fret about their impending downward mobility.	1990	Yes	1	38	USA	no				rialtopictures.com/catalogue/metropolitan	DCP
4/19/2017	Lampedusa in Winter	7:00		Jakob Brossmann		The Italian “refugee island” of Lampedusa is in the firm grip of winter tristesse. The tourists have left, while the remaining refugees fight to be taken to the mainland. Throughout, this tiny community at the edge of Europe is engaged in a desperate fight for dignity, and for solidarity with those who many consider the cause of the ongoing crisis: the African boat people.	2015	Yes	1	33	Austria/Italy/Switzerland	yes			No	taskovskifilms.com/?film=lampedusa-in-winter	DCP
4/20/2017	Daughters of the Dust	7:00		Julie Dash	Cora Lee Day, Alva Rodgers	Julie Dash’s lyrical portrayal of the Gullah culture and the unique dramatization of the sensibilities of African-American women.	1990	Yes	1	53	USA	no					DCP
4/20/2017	Neruda	9:30		Pablo Larraín	Gael García Bernal, Luis Gnecco, Alfredo Castro	Beloved poet Pablo Neruda is also the most famous communist in post-WWII Chile. When the political tides shift, he is forced underground, with a perseverant police inspector hot on his trail. In this story of a persecuted poet and his obsessive adversary, Neruda recognizes his own heroic possibilities: a chance to become a symbol for liberty, as well as a literary legend.	2016	Yes	1	47	Chile	no			Yes	neruda.film	DCP 'Scope
4/21/2017	Glamour & The Squalor, The	7:00		Marq Evans	Marco Collins, Carrie Brownstein, Kurt Cobain, Mike McCready	107.7 FM The End. Twice an hour in fall ’91 Seattle DJ Marco Collins would spin "Smells Like Teen Spirit"; one of the last great rock DJs, he was the first to champion such bands as Nirvana, Pearl Jam, Weezer, Death Cab for Cutie, and Beck. A story of addiction, coming out and rock legends.	2016	Yes	1	20	USA	yes				glamoursqualorfilm.com	Digital Projection
4/21/2017	Pulp Fiction	9:25		Quentin Tarantino	John Travolta, Uma Thurman, Samuel Jackson, Bruce Willis	A marvelously fleshed-out action-fiction (mostly) about the trials and tribulations facing three gun-slinging tough guys as they grandly and ineptly muddle their way through a couple of drug and bullet- ridden gangland assignments, not to mention a dance-contest reprise by John Travolta.	1994	Yes	2	33	USA	no				parkcircus.com/films/6179-pulp-fiction	DCP 'Scope
4/22/2017	Daughters of the Dust	1:00		Julie Dash	Cora Lee Day, Alva Rodgers	Julie Dash’s lyrical portrayal of the Gullah culture and the unique dramatization of the sensibilities of African-American women.	1990	Yes	1	53	USA	no					DCP
4/22/2017	Neruda	7:00		Pablo Larraín	Gael García Bernal, Luis Gnecco, Alfredo Castro	Beloved poet Pablo Neruda is also the most famous communist in post-WWII Chile. When the political tides shift, he is forced underground, with a perseverant police inspector hot on his trail. In this story of a persecuted poet and his obsessive adversary, Neruda recognizes his own heroic possibilities: a chance to become a symbol for liberty, as well as a literary legend.	2016	Yes	1	47	Chile	no			Yes	neruda.film	DCP 'Scope
4/22/2017	Pulp Fiction	9:20		Quentin Tarantino	John Travolta, Uma Thurman, Samuel Jackson, Bruce Willis	A marvelously fleshed-out action-fiction (mostly) about the trials and tribulations facing three gun-slinging tough guys as they grandly and ineptly muddle their way through a couple of drug and bullet- ridden gangland assignments, not to mention a dance-contest reprise by John Travolta.	1994	Yes	2	33	USA	no				parkcircus.com/films/6179-pulp-fiction	DCP 'Scope
4/23/2017	Daughters of the Dust	4:30		Julie Dash	Cora Lee Day, Alva Rodgers	Julie Dash’s lyrical portrayal of the Gullah culture and the unique dramatization of the sensibilities of African-American women.	1990	Yes	1	53	USA	no					DCP
4/25/2017	Nervous Magic Lantern Performance	7:30				“One of the founders of the American avant-garde cinema, Ken Jacobs (b. 1933) has been working ceaselessly and boundlessly in film, video and moving image performance for over fifty years…. Among Jacobs’ most important inventions is his Nervous Magic Lantern, a mysterious and mesmerizing performance of light and shadow that returns to cinema’s most essential roots, and which he evocatively describes as “cinema without film or electronics.” (Harvard Film Archive) Using light, fans, a spinning shutter and his own hands, Mr. Jacobs, along with his collaborative partner and wife, Flo Jacobs, project images that you will swear have been recorded on a strip of film. They have collaborated with many different music groups over the years to present these shows, each one unique. This show will also include several short films by Jacobs. For listing, visit cinema.cornell.edu This program is made possible in part with public funds from NYSCA’s Electronic Media & Film Presentation Funds grant program, administered by the ARTS Council of the Southern Finger Lakes. It is additionally cosponsored with the Cornell Council for the Arts and the Departments of Music & Art.	2017	Yes			USA	yes					
4/27/2017	Hunting Ground, The	7:00		Kirby Dick		A startling and timely film about sexual assault on university campuses. Leah Greenblatt of Entertainment Weekly calls The Hunting Ground "heartbreaking, infuriating, and unmissable," and Leslie Felperin of the Hollywood Reporter says it's "a shocking but ultimately galvanizing work of reportage." 	2015	Yes	1	30	USA	no				huntinggrjoundfilm.com	
